# Easting,Northing,t=1,t=2,t=3,t=4,t=5,t=6,t=7,t=8,t=9,t=10,t=11,t=12,t=13,t=14,t=15,t=16,t=17,t=18,t=19,t=20,t=21,t=22,t=23,t=24,t=25,t=26,t=27,t=32,t=37,t=42,t=47,t=52,t=57,t=62,t=67,t=72,t=77,t=82,t=87,t=92,t=97,t=102,t=107
 402558.75,6434222.70,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.64018e-24,-7.19999e-24,-8.60908e-24,2.65164e-24,3.35973e-23,6.15043e-23,-7.09002e-23,-9.24739e-13,-6.64880e-12,-3.47384e-11,-1.43645e-10,-4.99698e-10,-1.50846e-09,-4.05210e-09,-9.87165e-09,-2.21457e-08,-4.63051e-08,-9.11395e-08,-1.37966e-06,-9.99108e-06,-4.54048e-05,-1.48585e-04,-3.81805e-04,-8.18316e-04,-1.52775e-03,-2.56417e-03,-3.95998e-03,-5.72529e-03,-7.85080e-03,-1.03123e-02,-1.30756e-02,-1.61006e-02,-1.93447e-02,-2.27649e-02
 401477.46,6433908.78,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.29746e-25,3.33528e-25,-2.49490e-25,-1.83455e-24,-3.31682e-24,-2.00774e-24,1.10139e-24,-2.94171e-10,-1.33461e-09,-4.90005e-09,-1.49665e-08,-4.04342e-08,-9.74527e-08,-2.14344e-07,-4.36830e-07,-8.35731e-07,-1.51286e-06,-2.61275e-06,-2.38331e-05,-1.20266e-04,-4.10087e-04,-1.05763e-03,-2.22599e-03,-4.03233e-03,-6.52810e-03,-9.70241e-03,-1.34976e-02,-1.78273e-02,-2.25917e-02,-2.76891e-02,-3.30229e-02,-3.85060e-02,-4.40623e-02,-4.96217e-02
 401372.82,6432775.17,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.95691e-07,-8.41896e-07,-2.09119e-06,-4.39957e-06,-9.00279e-06,-1.67426e-05,-2.91698e-05,-4.81898e-05,-7.73837e-05,-1.18688e-04,-1.76292e-04,-8.89240e-04,-2.85734e-03,-6.73885e-03,-1.28213e-02,-2.09784e-02,-3.08187e-02,-4.18533e-02,-5.36074e-02,-6.56744e-02,-7.77320e-02,-8.95391e-02,-1.00924e-01,-1.11772e-01,-1.22012e-01,-1.31607e-01,-1.40538e-01
 399960.17,6432164.76,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.93057e-20,-4.38348e-14,-1.71374e-10,-1.26176e-08,-1.88254e-07,-1.25667e-06,-5.25067e-06,-1.61932e-05,-4.04808e-05,-8.74110e-05,-1.68610e-04,-2.98825e-04,-4.95066e-04,-7.78193e-04,-1.17228e-03,-1.70572e-03,-2.40939e-03,-3.31613e-03,-4.45491e-03,-5.85314e-03,-1.73193e-02,-3.62423e-02,-6.06314e-02,-8.76907e-02,-1.15122e-01,-1.41436e-01,-1.65812e-01,-1.87884e-01,-2.07560e-01,-2.24908e-01,-2.40076e-01,-2.53247e-01,-2.64616e-01,-2.74374e-01,-2.82699e-01,-2.89765e-01
 399611.36,6433228.61,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.98978e-27,-1.56910e-23,-2.68871e-17,-3.56800e-14,-2.90469e-12,-5.90562e-11,-5.44964e-10,-3.06363e-09,-1.23173e-08,-3.69803e-07,-1.02055e-06,-2.46796e-06,-5.08337e-06,-1.02072e-05,-1.86729e-05,-3.20652e-05,-5.23032e-05,-8.31186e-05,-1.26238e-04,-1.85843e-04,-9.05217e-04,-2.83348e-03,-6.55063e-03,-1.22762e-02,-1.98570e-02,-2.89154e-02,-3.90020e-02,-4.96914e-02,-6.06259e-02,-7.15263e-02,-8.21866e-02,-9.24621e-02,-1.02257e-01,-1.11513e-01,-1.20201e-01,-1.28302e-01
 400692.65,6433437.89,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,4.13571e-26,2.09903e-26,-4.85061e-26,-2.30056e-25,-4.35594e-25,-3.74459e-25,3.69235e-25,-3.27591e-08,-1.07271e-07,-2.99551e-07,-7.07917e-07,-1.56775e-06,-3.14994e-06,-5.88925e-06,-1.03732e-05,-1.75066e-05,-2.82186e-05,-4.38678e-05,-2.65268e-04,-9.83440e-04,-2.60909e-03,-5.46931e-03,-9.69423e-03,-1.52196e-02,-2.18521e-02,-2.93402e-02,-3.74250e-02,-4.58697e-02,-5.44729e-02,-6.30714e-02,-7.15383e-02,-7.97781e-02,-8.77240e-02,-9.53129e-02
 400779.85,6434571.50,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.03179e-24,-1.19642e-23,-1.09770e-23,1.45702e-23,6.84641e-23,8.10872e-23,-3.78239e-22,-1.62043e-11,-9.02916e-11,-3.90405e-10,-1.37905e-09,-4.20411e-09,-1.12886e-08,-2.73272e-08,-6.06711e-08,-1.25267e-07,-2.43007e-07,-4.46866e-07,-5.20218e-06,-3.13195e-05,-1.23109e-04,-3.57440e-04,-8.31037e-04,-1.63737e-03,-2.84684e-03,-4.49730e-03,-6.59422e-03,-9.11657e-03,-1.20247e-02,-1.52677e-02,-1.87899e-02,-2.25348e-02,-2.64486e-02,-3.04816e-02
 401076.34,6436681.76,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.14949e-21,-2.43909e-19,-1.30048e-18,-1.09132e-17,-9.29092e-17,-6.32455e-16,-3.47227e-15,-1.59707e-14,-6.34167e-14,-2.22438e-13,-7.01536e-13,-2.01825e-12,-5.36000e-12,-1.32729e-11,-3.09055e-11,-6.81495e-11,-1.43165e-10,-2.87970e-10,-5.62092e-09,-5.73722e-08,-3.71444e-07,-1.71815e-06,-6.13778e-06,-1.78774e-05,-4.42032e-05,-9.57163e-05,-1.86002e-04,-3.30705e-04,-5.46284e-04,-8.48725e-04,-1.25244e-03,-1.76945e-03,-2.40892e-03,-3.17697e-03
 399907.85,6436821.28,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,6.08097e-20,-2.49342e-20,-4.01649e-19,-2.85667e-18,-2.30319e-17,-1.65608e-16,-9.72825e-16,-4.75702e-15,-1.99189e-14,-7.32947e-14,-2.41689e-13,-7.25479e-13,-2.00809e-12,-5.18102e-12,-1.25719e-11,-2.89005e-11,-6.33093e-11,-1.32781e-10,-3.14687e-09,-3.72848e-08,-2.68291e-07,-1.33601e-06,-5.02420e-06,-1.51689e-05,-3.84710e-05,-8.48414e-05,-1.67102e-04,-3.00126e-04,-4.99652e-04,-7.81061e-04,-1.15830e-03,-1.64310e-03,-2.24449e-03,-2.96864e-03
 397535.98,6438983.86,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.79999e-18,-1.39260e-17,-7.37253e-17,-6.17697e-16,-4.36647e-15,-2.43063e-14,-1.11422e-13,-4.36927e-13,-1.50503e-12,-4.64303e-12,-1.30243e-11,-3.36322e-11,-8.07674e-11,-1.81928e-10,-3.87134e-10,-7.82996e-10,-1.51305e-09,-2.80600e-09,-3.74834e-08,-2.73616e-07,-1.32882e-06,-4.82841e-06,-1.41240e-05,-3.49079e-05,-7.54088e-05,-1.45989e-04,-2.58222e-04,-4.23721e-04,-6.53046e-04,-9.54899e-04,-1.33567e-03,-1.79930e-03,-2.34757e-03,-2.98074e-03
 399593.92,6439123.38,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.82999e-14,-1.84580e-13,-1.22771e-12,-6.23671e-12,-2.59476e-11,-9.19245e-11,-2.85015e-10,-7.90089e-10,-1.99177e-09,-4.62866e-09,-1.00247e-08,-2.04158e-08,-3.93873e-08,-7.24318e-08,-1.27634e-07,-2.16474e-07,-3.54750e-07,-5.63582e-07,-3.91776e-06,-1.72050e-05,-5.53317e-05,-1.42409e-04,-3.10342e-04,-5.94725e-04,-1.02930e-03,-1.64085e-03,-2.44596e-03,-3.45023e-03,-4.64928e-03,-6.03084e-03,-7.57716e-03,-9.26728e-03,-1.10789e-02,-1.29905e-02
 399925.29,6438425.78,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.23618e-16,-3.99252e-15,-3.53403e-14,-2.24345e-13,-1.12157e-12,-4.65676e-12,-1.66169e-11,-5.22407e-11,-1.47523e-10,-3.80026e-10,-9.04271e-10,-2.00788e-09,-4.19551e-09,-8.30782e-09,-1.56826e-08,-2.83638e-08,-4.93635e-08,-8.29773e-08,-7.31252e-07,-3.84713e-06,-1.42489e-05,-4.10841e-05,-9.83784e-05,-2.04337e-04,-3.79519e-04,-6.44403e-04,-1.01703e-03,-1.51128e-03,-2.13608e-03,-2.89534e-03,-3.78848e-03,-4.81124e-03,-5.95673e-03,-7.21679e-03
 400867.05,6438547.86,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.36374e-14,-1.34453e-13,-9.08217e-13,-4.69901e-12,-1.98633e-11,-7.13165e-11,-2.23710e-10,-6.26676e-10,-1.59495e-09,-3.73894e-09,-8.16277e-09,-1.67469e-08,-3.25302e-08,-6.02029e-08,-1.06714e-07,-1.81996e-07,-2.99786e-07,-4.78546e-07,-3.38872e-06,-1.50210e-05,-4.83728e-05,-1.24022e-04,-2.68644e-04,-5.11751e-04,-8.81707e-04,-1.40206e-03,-2.08905e-03,-2.95061e-03,-3.98674e-03,-5.19078e-03,-6.55103e-03,-8.05251e-03,-9.67835e-03,-1.14120e-02
 401773.94,6439384.98,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-4.36021e-11,-2.26373e-10,-9.50695e-10,-3.27931e-09,-9.75049e-09,-2.56889e-08,-6.12088e-08,-1.34008e-07,-2.72961e-07,-5.22452e-07,-9.47383e-07,-1.63849e-06,-2.71787e-06,-4.34419e-06,-6.71748e-06,-1.00830e-05,-1.47344e-05,-2.10148e-05,-9.23027e-05,-2.81839e-04,-6.71953e-04,-1.34408e-03,-2.36335e-03,-3.76917e-03,-5.57165e-03,-7.75351e-03,-1.02760e-02,-1.30864e-02,-1.61256e-02,-1.93338e-02,-2.26544e-02,-2.60366e-02,-2.94360e-02,-3.28182e-02
 401756.50,6448959.63,-5.06869e-21,-1.96086e-15,-1.56344e-11,-1.67354e-09,-3.15540e-08,-2.48495e-07,-1.18400e-06,-4.09709e-06,-1.13680e-05,-2.70762e-05,-5.69338e-05,-1.11770e-04,-2.12431e-04,-3.94715e-04,-7.09005e-04,-1.21603e-03,-1.98158e-03,-3.07180e-03,-4.54661e-03,-6.45672e-03,-8.84370e-03,-1.17406e-02,-1.51756e-02,-1.91751e-02,-2.37654e-02,-2.89710e-02,-3.48091e-02,-7.25024e-02,-1.17204e-01,-1.60200e-01,-1.97244e-01,-2.27269e-01,-2.50744e-01,-2.68648e-01,-2.82007e-01,-2.91731e-01,-2.98570e-01,-3.03126e-01,-3.05877e-01,-3.07200e-01,-3.07395e-01,-3.06709e-01,-3.05306e-01
 401041.46,6447878.34,-1.02453e-15,-1.03807e-09,-1.36715e-07,-1.92288e-06,-1.09297e-05,-3.92168e-05,-1.06843e-04,-2.41734e-04,-4.78043e-04,-8.54308e-04,-1.41847e-03,-2.24888e-03,-3.46517e-03,-5.21387e-03,-7.65825e-03,-1.09867e-02,-1.54009e-02,-2.10693e-02,-2.81108e-02,-3.66245e-02,-4.66794e-02,-5.83028e-02,-7.14801e-02,-8.61544e-02,-1.02244e-01,-1.19654e-01,-1.38245e-01,-2.39639e-01,-3.31676e-01,-3.97718e-01,-4.39823e-01,-4.64694e-01,-4.77923e-01,-4.83397e-01,-4.83701e-01,-4.80556e-01,-4.75113e-01,-4.68155e-01,-4.60220e-01,-4.51682e-01,-4.42802e-01,-4.33768e-01,-4.24684e-01
 399611.36,6445541.36,-2.45810e-17,-1.06768e-10,-3.40418e-08,-7.21507e-07,-5.14647e-06,-2.12441e-05,-6.36763e-05,-1.54511e-04,-3.22366e-04,-6.00542e-04,-1.02503e-03,-1.63230e-03,-2.45875e-03,-3.53863e-03,-4.90814e-03,-6.62717e-03,-8.79628e-03,-1.15427e-02,-1.49992e-02,-1.93061e-02,-2.46025e-02,-3.10040e-02,-3.85796e-02,-4.73353e-02,-5.72230e-02,-6.81623e-02,-8.00570e-02,-1.50297e-01,-2.26606e-01,-2.90546e-01,-3.36505e-01,-3.67338e-01,-3.87101e-01,-3.99053e-01,-4.05523e-01,-4.08123e-01,-4.07974e-01,-4.05862e-01,-4.02350e-01,-3.97839e-01,-3.92627e-01,-3.86929e-01,-3.80910e-01
 400291.53,6446779.61,-4.90214e-14,-1.24493e-08,-9.89187e-07,-1.05283e-05,-4.98215e-05,-1.56383e-04,-3.83053e-04,-7.92529e-04,-1.45052e-03,-2.42082e-03,-3.76092e-03,-5.52671e-03,-7.77080e-03,-1.05490e-02,-1.39908e-02,-1.83659e-02,-2.39957e-02,-3.11407e-02,-4.00429e-02,-5.09415e-02,-6.39798e-02,-7.91621e-02,-9.63232e-02,-1.15191e-01,-1.35496e-01,-1.56998e-01,-1.79492e-01,-2.99780e-01,-4.06404e-01,-4.75844e-01,-5.14810e-01,-5.34113e-01,-5.41288e-01,-5.40990e-01,-5.36061e-01,-5.28264e-01,-5.18716e-01,-5.08140e-01,-4.97010e-01,-4.85642e-01,-4.74246e-01,-4.62996e-01,-4.51893e-01
 404721.33,6445942.48,-8.33883e-09,-1.30557e-05,-2.00643e-04,-9.36240e-04,-2.69404e-03,-5.97009e-03,-1.11528e-02,-1.84713e-02,-2.80201e-02,-3.98047e-02,-5.38235e-02,-6.99776e-02,-8.80286e-02,-1.07683e-01,-1.28686e-01,-1.50824e-01,-1.73843e-01,-1.97424e-01,-2.21257e-01,-2.45115e-01,-2.68810e-01,-2.92155e-01,-3.15030e-01,-3.37381e-01,-3.59213e-01,-3.80567e-01,-4.01470e-01,-4.94707e-01,-5.61230e-01,-6.02792e-01,-6.25175e-01,-6.33831e-01,-6.33145e-01,-6.26326e-01,-6.15613e-01,-6.02527e-01,-5.88088e-01,-5.72979e-01,-5.57651e-01,-5.42401e-01,-5.27423e-01,-5.12815e-01,-4.98718e-01
 404058.60,6446552.89,-5.55972e-08,-3.90467e-05,-4.63267e-04,-1.90685e-03,-5.09284e-03,-1.06957e-02,-1.91479e-02,-3.06217e-02,-4.51657e-02,-6.37888e-02,-8.84965e-02,-1.20246e-01,-1.58711e-01,-2.02771e-01,-2.51373e-01,-3.03391e-01,-3.56559e-01,-4.09845e-01,-4.62984e-01,-5.15442e-01,-5.68035e-01,-6.21376e-01,-6.75329e-01,-7.29653e-01,-7.83739e-01,-8.32770e-01,-8.73052e-01,-9.74337e-01,-9.93323e-01,-9.79496e-01,-9.50358e-01,-9.14497e-01,-8.76437e-01,-8.38533e-01,-8.01962e-01,-7.67272e-01,-7.34669e-01,-7.04180e-01,-6.75735e-01,-6.49219e-01,-6.24501e-01,-6.01432e-01,-5.79926e-01
 403291.24,6447564.42,-1.25498e-08,-1.02196e-05,-1.30207e-04,-5.62374e-04,-1.56255e-03,-3.40349e-03,-6.31186e-03,-1.04477e-02,-1.97524e-02,-4.31552e-02,-8.26277e-02,-1.33922e-01,-1.93402e-01,-2.58088e-01,-3.27213e-01,-3.93819e-01,-4.56141e-01,-5.21220e-01,-5.84884e-01,-6.51680e-01,-7.26402e-01,-8.04221e-01,-8.84284e-01,-9.64956e-01,-1.02844e+00,-1.05618e+00,-1.06901e+00,-1.06193e+00,-1.02358e+00,-9.76816e-01,-9.28994e-01,-8.83051e-01,-8.40019e-01,-8.00149e-01,-7.63363e-01,-7.29460e-01,-6.98195e-01,-6.69325e-01,-6.42618e-01,-6.17865e-01,-5.94872e-01,-5.73419e-01,-5.53518e-01
 402157.63,6448157.38,-1.33677e-15,-1.91762e-09,-2.77081e-07,-4.02381e-06,-2.29922e-05,-8.19067e-05,-2.20251e-04,-4.90336e-04,-9.53003e-04,-1.74452e-03,-3.29701e-03,-6.27761e-03,-1.12803e-02,-1.86913e-02,-2.86689e-02,-4.12625e-02,-5.63320e-02,-7.35005e-02,-9.25819e-02,-1.13417e-01,-1.35903e-01,-1.60194e-01,-1.86405e-01,-2.14540e-01,-2.44498e-01,-2.75764e-01,-3.06937e-01,-4.34652e-01,-5.13127e-01,-5.56274e-01,-5.76484e-01,-5.82640e-01,-5.80367e-01,-5.73058e-01,-5.62780e-01,-5.50805e-01,-5.37933e-01,-5.24668e-01,-5.11334e-01,-4.98140e-01,-4.85218e-01,-4.72648e-01,-4.60466e-01
 401896.02,6447355.13,-8.98362e-09,-7.29726e-06,-9.94952e-05,-4.57627e-04,-1.33331e-03,-3.01357e-03,-5.75913e-03,-9.76949e-03,-1.55167e-02,-2.58792e-02,-4.41234e-02,-7.08956e-02,-1.05530e-01,-1.47136e-01,-1.96070e-01,-2.50997e-01,-3.08209e-01,-3.69007e-01,-4.33257e-01,-5.00125e-01,-5.71187e-01,-6.45221e-01,-7.20923e-01,-7.97567e-01,-8.72816e-01,-9.35877e-01,-9.85492e-01,-1.11198e+00,-1.11487e+00,-1.07155e+00,-1.01702e+00,-9.62222e-01,-9.10565e-01,-8.62979e-01,-8.19476e-01,-7.79783e-01,-7.43532e-01,-7.10358e-01,-6.79917e-01,-6.51909e-01,-6.26072e-01,-6.02119e-01,-5.79999e-01
 402105.30,6446395.93,-1.12296e-03,-9.35219e-03,-2.56457e-02,-5.18908e-02,-8.70606e-02,-1.28983e-01,-1.76167e-01,-2.27566e-01,-2.98793e-01,-4.01702e-01,-5.20575e-01,-6.43717e-01,-8.63656e-01,-1.14112e+00,-1.37288e+00,-1.56197e+00,-1.85500e+00,-2.09432e+00,-2.30508e+00,-2.47815e+00,-2.57650e+00,-2.70332e+00,-2.82865e+00,-2.93796e+00,-2.98164e+00,-2.96296e+00,-2.93684e+00,-2.43123e+00,-1.98373e+00,-1.70571e+00,-1.50918e+00,-1.35972e+00,-1.24064e+00,-1.14269e+00,-1.06024e+00,-9.89625e-01,-9.28303e-01,-8.74456e-01,-8.26739e-01,-7.84126e-01,-7.45785e-01,-7.10975e-01,-6.79774e-01
 402087.86,6445366.96,-1.01545e-01,-2.43100e-01,-4.25553e-01,-6.19234e-01,-7.90491e-01,-9.46921e-01,-1.09482e+00,-1.24547e+00,-1.40833e+00,-1.49960e+00,-1.54363e+00,-1.57678e+00,-1.72293e+00,-1.91626e+00,-2.05193e+00,-2.14469e+00,-2.35660e+00,-2.54843e+00,-2.68456e+00,-2.76383e+00,-2.77154e+00,-2.80199e+00,-2.84018e+00,-2.87327e+00,-2.91533e+00,-2.94069e+00,-2.95417e+00,-2.54867e+00,-2.08094e+00,-1.78618e+00,-1.57701e+00,-1.41751e+00,-1.29030e+00,-1.18571e+00,-1.09780e+00,-1.02266e+00,-9.57557e-01,-9.00522e-01,-8.50118e-01,-8.05216e-01,-7.64838e-01,-7.28396e-01,-6.96239e-01
 401861.14,6444250.79,-5.76110e-04,-8.94794e-03,-2.88188e-02,-6.20534e-02,-1.08159e-01,-1.63652e-01,-2.25581e-01,-2.92026e-01,-3.62322e-01,-4.36401e-01,-5.08673e-01,-5.74803e-01,-6.36976e-01,-7.04598e-01,-7.77354e-01,-8.47860e-01,-9.16024e-01,-9.88740e-01,-1.06196e+00,-1.13099e+00,-1.19050e+00,-1.23897e+00,-1.28164e+00,-1.32005e+00,-1.35505e+00,-1.38761e+00,-1.41681e+00,-1.47911e+00,-1.39317e+00,-1.29191e+00,-1.19829e+00,-1.11514e+00,-1.04182e+00,-9.77079e-01,-9.19663e-01,-8.68483e-01,-8.22620e-01,-7.81314e-01,-7.43931e-01,-7.09947e-01,-6.78927e-01,-6.50430e-01,-6.24338e-01
 403221.47,6453790.55,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.06006e-18,-4.16160e-18,-1.85460e-17,-1.39180e-16,-9.89092e-16,-5.64718e-15,-2.65434e-14,-1.06501e-13,-3.75084e-13,-1.18363e-12,-3.40407e-12,-9.05160e-12,-2.25290e-11,-5.30286e-11,-1.19002e-10,-2.56131e-10,-5.30908e-10,-1.06268e-09,-2.12802e-08,-2.16616e-07,-1.32095e-06,-5.55800e-06,-1.78077e-05,-4.64038e-05,-1.02968e-04,-2.01235e-04,-3.55346e-04,-5.78193e-04,-8.80181e-04,-1.26855e-03,-1.74720e-03,-2.31686e-03,-2.97560e-03,-3.71907e-03
 402541.31,6453685.91,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.54037e-18,-8.18652e-18,-3.95624e-17,-3.07656e-16,-2.12765e-15,-1.17379e-14,-5.34911e-14,-2.08853e-13,-7.17919e-13,-2.21656e-12,-6.25021e-12,-1.63260e-11,-3.99837e-11,-9.27339e-11,-2.05269e-10,-4.36104e-10,-8.92699e-10,-1.76511e-09,-3.33520e-08,-3.22904e-07,-1.89108e-06,-7.70344e-06,-2.40352e-05,-6.12459e-05,-1.33313e-04,-2.56214e-04,-4.45828e-04,-7.16038e-04,-1.07745e-03,-1.53677e-03,-2.09681e-03,-2.75683e-03,-3.51320e-03,-4.35990e-03
 404110.92,6450476.92,1.19011e-28,-2.93240e-27,-4.97276e-21,-5.69776e-17,-1.75063e-14,-8.76514e-13,-1.55441e-11,-1.43940e-10,-8.62920e-10,-4.05830e-09,-1.45279e-08,-4.39096e-08,-1.15758e-07,-2.75474e-07,-6.09687e-07,-1.28322e-06,-2.59731e-06,-5.10735e-06,-9.65963e-06,-1.74874e-05,-3.03244e-05,-5.03960e-05,-8.04643e-05,-1.23746e-04,-1.83875e-04,-2.64943e-04,-3.71231e-04,-1.44783e-03,-3.86639e-03,-7.99847e-03,-1.37850e-02,-2.08683e-02,-2.88011e-02,-3.71707e-02,-4.56446e-02,-5.39770e-02,-6.19979e-02,-6.95976e-02,-7.67119e-02,-8.33094e-02,-8.93818e-02,-9.49354e-02,-9.99922e-02
 403064.51,6451157.09,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.40409e-10,-6.25965e-10,-2.33772e-09,-7.27874e-09,-1.98385e-08,-4.85093e-08,-1.08340e-07,-2.24161e-07,-4.84248e-07,-9.97900e-07,-1.93093e-06,-3.58726e-06,-6.38726e-06,-1.09486e-05,-1.80504e-05,-2.86629e-05,-4.40760e-05,-6.56672e-05,-3.31367e-04,-1.07347e-03,-2.59905e-03,-5.10794e-03,-8.62110e-03,-1.30164e-02,-1.80979e-02,-2.36518e-02,-2.94798e-02,-3.54140e-02,-4.13214e-02,-4.71011e-02,-5.26808e-02,-5.80106e-02,-6.30555e-02,-6.78057e-02
 402663.39,6451994.21,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.77359e-13,-2.02377e-12,-1.07630e-11,-4.55661e-11,-1.62409e-10,-5.03288e-10,-1.38815e-09,-3.47091e-09,-8.22013e-09,-1.83521e-08,-3.89436e-08,-7.93794e-08,-1.55821e-07,-2.95024e-07,-5.38791e-07,-9.49479e-07,-1.61656e-06,-2.66226e-06,-2.09463e-05,-9.57228e-05,-3.04783e-04,-7.52664e-04,-1.54025e-03,-2.73596e-03,-4.36430e-03,-6.40992e-03,-8.82885e-03,-1.15607e-02,-1.45387e-02,-1.76967e-02,-2.09734e-02,-2.43147e-02,-2.76757e-02,-3.10115e-02
 402750.59,6452656.94,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-1.23633e-15,-1.32878e-14,-1.02246e-13,-5.75091e-13,-2.59166e-12,-9.84191e-12,-3.25154e-11,-9.56008e-11,-2.56784e-10,-6.37910e-10,-1.48675e-09,-3.29110e-09,-6.97405e-09,-1.42160e-08,-2.79455e-08,-5.30462e-08,-9.73167e-08,-1.72689e-07,-1.92915e-06,-1.17465e-05,-4.69783e-05,-1.39914e-04,-3.35445e-04,-6.82110e-04,-1.22173e-03,-1.98241e-03,-2.97628e-03,-4.20068e-03,-5.64132e-03,-7.27586e-03,-9.07728e-03,-1.10165e-02,-1.30651e-02,-1.51941e-02
 402942.43,6452273.26,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-2.95089e-14,-2.64052e-13,-1.61339e-12,-7.61816e-12,-2.97730e-11,-1.00032e-10,-2.96547e-10,-7.91203e-10,-1.96598e-09,-4.57099e-09,-1.00616e-08,-2.12007e-08,-4.29657e-08,-8.39597e-08,-1.58313e-07,-2.88179e-07,-5.06820e-07,-8.61996e-07,-7.86406e-06,-4.04418e-05,-1.41305e-04,-3.76625e-04,-8.22044e-04,-1.54264e-03,-2.57910e-03,-3.94399e-03,-5.62532e-03,-7.59330e-03,-9.80732e-03,-1.22219e-02,-1.47911e-02,-1.74712e-02,-2.02225e-02,-2.30094e-02
 404093.48,6456267.05,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-7.94675e-24,-1.29353e-23,-1.32016e-23,9.08248e-24,5.91870e-23,9.20377e-23,-1.41001e-22,-2.10952e-21,-1.51317e-20,-9.18421e-20,-4.86971e-19,-2.26352e-18,-9.33419e-18,-3.46436e-17,-1.17260e-16,-3.66088e-16,-1.06455e-15,-2.90767e-15,-2.15305e-13,-6.75343e-12,-1.11679e-10,-1.10622e-09,-7.32942e-09,-3.55383e-08,-1.34944e-07,-4.21795e-07,-1.12636e-06,-2.64350e-06,-5.57455e-06,-1.07495e-05,-1.92240e-05,-3.22509e-05,-5.16566e-05,-7.83750e-05
 399280.00,6455342.72,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,-3.40019e-23,-9.94287e-24,6.71584e-23,2.35861e-22,3.33221e-22,-3.05504e-22,-5.12918e-21,-3.74507e-20,-2.39510e-19,-1.34183e-18,-6.52962e-18,-2.79087e-17,-1.06459e-16,-3.67743e-16,-1.16455e-15,-3.41592e-15,-9.36298e-15,-2.41652e-14,-1.37345e-12,-3.38740e-11,-4.60114e-10,-3.92503e-09,-2.32394e-08,-1.03329e-07,-3.66185e-07,-1.08131e-06,-2.75157e-06,-6.19327e-06,-1.25868e-05,-2.34824e-05,-4.07577e-05,-6.65360e-05,-1.03076e-04,-1.52670e-04
