ElementID, Easting, Northing,t=1,t=2,t=3,t=4,t=5,t=6,t=7,t=8,t=9,t=10,t=11,t=12,t=13,t=14,t=15,t=16,t=17,t=18,t=19,t=20,t=21,t=22,t=23,t=24,t=25,t=26,t=27,t=32,t=37,t=42,t=47,t=52,t=57,t=62,t=67,t=72,t=77,t=82,t=87,t=92,t=97,t=102,t=107
GW080578_ECON_66,4.030630e+05,6.414614e+06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.561078e-44,-3.695787e-44,-5.377441e-44,-5.027425e-44,-3.719767e-44,-1.894482e-44,1.119478e-44,-1.376044e-24,-2.296954e-24,-2.722693e-24,-5.622186e-26,5.097853e-24,1.643612e-23,3.096963e-23,3.530720e-23,-8.865881e-24,-1.683534e-22,-7.485859e-22,-1.108656e-18,-2.508154e-16,-1.462885e-14,-3.552686e-13,-4.712659e-12,-4.026976e-11,-2.463734e-10,-1.159230e-09,-4.414682e-09,-1.413761e-08,-3.921219e-08,-9.642062e-08,-2.141702e-07,-4.363106e-07,-8.254548e-07,-2.547225e-06
GW080636_ECON_7,4.014530e+05,6.426839e+06,-6.553381e-59,-4.572456e-58,-2.338146e-57,-5.222366e-57,7.826528e-56,1.658551e-54,2.217513e-53,-1.659537e-02,-8.390452e-02,-1.778685e-01,-2.775868e-01,-3.713448e-01,-5.118290e-01,-6.682027e-01,-8.049896e-01,-9.760126e-01,-1.306406e+00,-1.616984e+00,-1.836233e+00,-2.025254e+00,-2.194351e+00,-2.323643e+00,-2.430899e+00,-2.519662e+00,-2.581369e+00,-2.641360e+00,-2.665418e+00,-2.568995e+00,-2.395328e+00,-2.222790e+00,-2.065223e+00,-1.926222e+00,-1.803709e+00,-1.695557e+00,-1.599700e+00,-1.514180e+00,-1.437469e+00,-1.368374e+00,-1.305731e+00,-1.248623e+00,-1.196502e+00,-1.148779e+00,-1.104070e+00
GW080637_ECON_77,4.015200e+05,6.424997e+06,1.178119e-60,2.275653e-60,5.831221e-60,1.697452e-59,3.870691e-59,-3.171788e-58,-6.460514e-57,-2.887611e-05,-1.659225e-03,-8.155466e-03,-2.079330e-02,-3.867349e-02,-6.090294e-02,-8.972504e-02,-1.251207e-01,-1.645114e-01,-2.109418e-01,-2.738970e-01,-3.489680e-01,-4.276381e-01,-5.061077e-01,-5.835412e-01,-6.573535e-01,-7.264602e-01,-7.897119e-01,-8.490169e-01,-9.031091e-01,-1.074921e+00,-1.137249e+00,-1.147983e+00,-1.134865e+00,-1.110614e+00,-1.081285e+00,-1.050023e+00,-1.018436e+00,-9.874058e-01,-9.573717e-01,-9.285535e-01,-9.010506e-01,-8.748703e-01,-8.499839e-01,-8.263517e-01,-8.045531e-01
GW080638_ECON_80,4.014160e+05,6.425106e+06,2.340788e-60,4.658167e-60,1.278650e-59,3.917583e-59,5.180238e-59,-1.447386e-57,-2.182124e-56,-2.200415e-04,-5.529190e-03,-2.050256e-02,-4.498464e-02,-7.481221e-02,-1.110019e-01,-1.575743e-01,-2.116410e-01,-2.678425e-01,-3.413202e-01,-4.421071e-01,-5.515112e-01,-6.569640e-01,-7.576363e-01,-8.527634e-01,-9.390488e-01,-1.016893e+00,-1.085524e+00,-1.148624e+00,-1.202824e+00,-1.341839e+00,-1.362186e+00,-1.338501e+00,-1.298261e+00,-1.252572e+00,-1.206038e+00,-1.160743e+00,-1.117540e+00,-1.076766e+00,-1.038459e+00,-1.002546e+00,-9.689024e-01,-9.373655e-01,-9.077724e-01,-8.799701e-01,-8.541611e-01
GW080776_ECON_12,4.013420e+05,6.426938e+06,-1.508262e-58,-9.697253e-58,-4.702619e-57,-7.673310e-57,2.029861e-55,3.882344e-54,5.022269e-53,-2.173234e-02,-1.020521e-01,-2.112345e-01,-3.237380e-01,-4.308759e-01,-5.921962e-01,-7.682885e-01,-9.184665e-01,-1.117909e+00,-1.499641e+00,-1.840694e+00,-2.075588e+00,-2.278261e+00,-2.462451e+00,-2.593718e+00,-2.700090e+00,-2.787518e+00,-2.854905e+00,-2.897789e+00,-2.908189e+00,-2.765001e+00,-2.549624e+00,-2.345052e+00,-2.166312e+00,-2.010786e+00,-1.875877e+00,-1.758016e+00,-1.654248e+00,-1.562441e+00,-1.480471e+00,-1.406875e+00,-1.340580e+00,-1.280369e+00,-1.225297e+00,-1.175013e+00,-1.127854e+00
GW080777_ECON_8,4.015220e+05,6.426872e+06,1.693274e-59,6.049487e-59,2.858877e-58,1.125234e-57,-4.489852e-58,-8.176185e-56,-1.176536e-54,-7.997441e-03,-5.248910e-02,-1.224119e-01,-2.045210e-01,-2.822905e-01,-3.926524e-01,-5.226899e-01,-6.461697e-01,-7.796053e-01,-1.031050e+00,-1.300365e+00,-1.512528e+00,-1.695040e+00,-1.860708e+00,-1.996711e+00,-2.111184e+00,-2.208651e+00,-2.281156e+00,-2.352016e+00,-2.395244e+00,-2.381227e+00,-2.258600e+00,-2.118257e+00,-1.982691e+00,-1.859221e+00,-1.748149e+00,-1.648669e+00,-1.559553e+00,-1.479388e+00,-1.407004e+00,-1.341454e+00,-1.281761e+00,-1.227137e+00,-1.177121e+00,-1.131195e+00,-1.087569e+00
GW080778_ECON_9,4.014070e+05,6.426825e+06,-2.748654e-58,-1.716474e-57,-8.370758e-57,-1.523284e-56,3.342732e-55,6.568819e-54,8.539423e-53,-2.517367e-02,-1.101879e-01,-2.215047e-01,-3.316604e-01,-4.378880e-01,-6.005650e-01,-7.740936e-01,-9.173516e-01,-1.123044e+00,-1.510423e+00,-1.842720e+00,-2.061856e+00,-2.253925e+00,-2.422680e+00,-2.545090e+00,-2.646278e+00,-2.727963e+00,-2.781601e+00,-2.832464e+00,-2.842002e+00,-2.689162e+00,-2.482170e+00,-2.288978e+00,-2.117423e+00,-1.968592e+00,-1.838859e+00,-1.725242e+00,-1.625139e+00,-1.536248e+00,-1.456812e+00,-1.385483e+00,-1.320981e+00,-1.262307e+00,-1.208857e+00,-1.159998e+00,-1.113996e+00
GW080779_ECON_13,4.015370e+05,6.426751e+06,-9.002682e-59,-5.943933e-58,-2.980108e-57,-6.211054e-57,1.065584e-55,2.190883e-54,2.889583e-53,-1.395560e-02,-7.300531e-02,-1.566780e-01,-2.468443e-01,-3.315822e-01,-4.579193e-01,-5.999552e-01,-7.260572e-01,-8.798616e-01,-1.176514e+00,-1.461091e+00,-1.666033e+00,-1.843460e+00,-2.003530e+00,-2.128543e+00,-2.233456e+00,-2.321687e+00,-2.384908e+00,-2.446715e+00,-2.476298e+00,-2.416953e+00,-2.273942e+00,-2.123764e+00,-1.982830e+00,-1.856405e+00,-1.743662e+00,-1.643266e+00,-1.553676e+00,-1.473307e+00,-1.400891e+00,-1.335411e+00,-1.275849e+00,-1.221401e+00,-1.171579e+00,-1.125849e+00,-1.082678e+00
GW080780_ECON_11,4.015990e+05,6.426842e+06,1.358688e-59,4.866202e-59,2.284079e-58,8.825074e-58,-5.689111e-58,-6.823453e-56,-1.002374e-54,-5.014666e-03,-3.842541e-02,-9.481369e-02,-1.644820e-01,-2.320246e-01,-3.248300e-01,-4.369553e-01,-5.477979e-01,-6.626575e-01,-8.700971e-01,-1.106204e+00,-1.303499e+00,-1.475124e+00,-1.632142e+00,-1.765690e+00,-1.879828e+00,-1.978619e+00,-2.054935e+00,-2.129207e+00,-2.180845e+00,-2.216081e+00,-2.130475e+00,-2.015932e+00,-1.899069e+00,-1.789417e+00,-1.688889e+00,-1.597643e+00,-1.515088e+00,-1.440250e+00,-1.372254e+00,-1.310363e+00,-1.253761e+00,-1.201778e+00,-1.154029e+00,-1.110057e+00,-1.068599e+00
GW080781_ECON_10,4.013960e+05,6.426717e+06,-5.019936e-58,-3.042036e-57,-1.417298e-56,-1.669602e-56,7.143985e-55,1.293291e-53,1.647243e-52,-4.724950e-02,-1.642791e-01,-3.024847e-01,-4.198714e-01,-5.478172e-01,-7.451099e-01,-9.369897e-01,-1.076857e+00,-1.361760e+00,-1.835451e+00,-2.169604e+00,-2.365625e+00,-2.551161e+00,-2.705114e+00,-2.806091e+00,-2.891582e+00,-2.956014e+00,-2.995752e+00,-3.026358e+00,-3.009190e+00,-2.779969e+00,-2.537876e+00,-2.326086e+00,-2.143245e+00,-1.987212e+00,-1.852624e+00,-1.735627e+00,-1.633086e+00,-1.542398e+00,-1.461617e+00,-1.389255e+00,-1.323947e+00,-1.264652e+00,-1.210712e+00,-1.161441e+00,-1.114644e+00
GW200049_ECON_79,4.015950e+05,6.425329e+06,3.030269e-60,6.902921e-60,2.325243e-59,8.592703e-59,1.447638e-58,-3.077854e-57,-5.266288e-56,-3.527388e-04,-7.521090e-03,-2.627319e-02,-5.572677e-02,-9.026648e-02,-1.322433e-01,-1.861019e-01,-2.475280e-01,-3.102757e-01,-3.956316e-01,-5.119740e-01,-6.344652e-01,-7.498362e-01,-8.588450e-01,-9.603327e-01,-1.051019e+00,-1.131991e+00,-1.202582e+00,-1.266955e+00,-1.320939e+00,-1.447302e+00,-1.452492e+00,-1.416311e+00,-1.366167e+00,-1.312494e+00,-1.259443e+00,-1.208740e+00,-1.160982e+00,-1.116331e+00,-1.074685e+00,-1.035870e+00,-9.996873e-01,-9.659095e-01,-9.343249e-01,-9.047456e-01,-8.776753e-01
GW200243_ECON_84,3.989850e+05,6.456378e+06,-1.408171e-64,-2.505872e-64,-5.103567e-64,-1.290764e-63,-6.120133e-63,-1.715868e-62,1.729423e-61,1.838066e-60,-5.050012e-57,-8.544493e-23,5.434139e-24,2.163693e-22,7.328464e-22,1.489917e-21,2.218041e-21,2.895533e-21,6.825351e-21,3.344477e-20,1.589968e-19,6.293407e-19,2.143517e-18,6.493803e-18,1.786690e-17,4.521763e-17,1.060166e-16,2.309811e-16,4.673604e-16,-1.743219e-09,-1.359120e-07,-2.230307e-06,-1.557421e-05,-6.491397e-05,-1.927990e-04,-4.523294e-04,-8.950431e-04,-1.560915e-03,-2.473543e-03,-3.639931e-03,-5.053020e-03,-6.695296e-03,-8.542408e-03,-1.056834e-02,-1.274116e-02
GW200244_ECON_14,4.021950e+05,6.425490e+06,5.003095e-61,1.096732e-60,3.482707e-60,1.326520e-59,4.615219e-59,-6.032357e-59,-3.879465e-57,-2.399825e-06,-3.287465e-04,-2.263955e-03,-6.969927e-03,-1.488627e-02,-2.574981e-02,-4.023047e-02,-5.892549e-02,-8.137788e-02,-1.076638e-01,-1.412053e-01,-1.831990e-01,-2.311528e-01,-2.827837e-01,-3.364841e-01,-3.906666e-01,-4.441443e-01,-4.964058e-01,-5.463077e-01,-5.937290e-01,-7.794063e-01,-8.819161e-01,-9.320624e-01,-9.520526e-01,-9.546326e-01,-9.469934e-01,-9.333710e-01,-9.162497e-01,-8.972059e-01,-8.772011e-01,-8.568431e-01,-8.365452e-01,-8.165487e-01,-7.969958e-01,-7.780046e-01,-7.610538e-01
GW200263_ECON_83,4.012720e+05,6.457289e+06,-2.169976e-50,-8.921652e-50,9.544870e-50,2.720949e-48,-3.659968e-47,-2.174413e-45,-2.452622e-41,-4.947318e-38,-1.972910e-35,-1.458784e-22,-1.116711e-22,5.309802e-23,6.074468e-22,1.547245e-21,3.104185e-21,8.630453e-21,3.547786e-20,1.458179e-19,4.830918e-19,1.250113e-18,2.228214e-18,4.812290e-19,-1.750097e-17,-9.842570e-17,-3.762576e-16,-1.137347e-15,-2.501271e-15,-7.046397e-08,-2.894119e-06,-3.083886e-05,-1.576577e-04,-5.167571e-04,-1.263505e-03,-2.520952e-03,-4.348613e-03,-6.741863e-03,-9.648294e-03,-1.298759e-02,-1.666811e-02,-2.059833e-02,-2.469377e-02,-2.888163e-02,-3.309812e-02
GW200271_ECON_82,4.011170e+05,6.460403e+06,-1.183188e-74,-4.586899e-74,-1.736242e-73,-6.039762e-73,-1.996599e-72,-6.299084e-72,-1.901213e-71,-5.504294e-71,-1.533724e-70,3.380072e-27,5.031472e-27,8.686901e-27,1.093056e-26,1.062906e-26,5.362905e-27,-7.700524e-27,-2.726031e-26,-5.029815e-26,-7.938248e-26,-1.143692e-25,-1.581743e-25,-3.622325e-27,1.931050e-24,1.319320e-23,6.164176e-23,2.337202e-22,7.627785e-22,9.669468e-15,4.371398e-13,-9.355211e-11,-3.476256e-09,-4.454085e-08,-3.094199e-07,-1.427154e-06,-4.910391e-06,-1.357841e-05,-3.175387e-05,-6.512794e-05,-1.203368e-04,-2.043834e-04,-3.240493e-04,-4.854034e-04,-6.934412e-04
GW200330_ECON_85,4.005280e+05,6.452381e+06,8.476933e-37,9.274971e-36,3.569153e-35,2.781047e-31,5.563992e-27,4.575463e-24,6.075675e-22,2.582438e-20,5.133992e-19,-1.347269e-16,-6.892370e-15,-6.174000e-14,-3.640859e-13,-1.690677e-12,-6.604886e-12,-2.243805e-11,-6.771999e-11,-1.851274e-10,-4.649926e-10,-1.123744e-09,-1.920764e-08,-4.253078e-07,-3.315335e-06,-1.508624e-05,-5.110633e-05,-1.413157e-04,-3.314488e-04,-4.766170e-03,-1.859289e-02,-4.193735e-02,-6.991954e-02,-9.799193e-02,-1.240411e-01,-1.474170e-01,-1.681001e-01,-1.862974e-01,-2.022769e-01,-2.163057e-01,-2.286282e-01,-2.394603e-01,-2.489882e-01,-2.573601e-01,-2.647466e-01
GW200398_ECON_87,3.963120e+05,6.450304e+06,3.293574e-51,4.997459e-50,9.044900e-49,1.292540e-47,2.042940e-46,2.519346e-42,5.816440e-39,2.176994e-36,2.404427e-34,-7.699120e-17,-8.558949e-18,-5.483781e-16,-6.297815e-15,-3.989068e-14,-1.881797e-13,-7.360787e-13,-2.505714e-12,-7.618626e-12,-2.103857e-11,-5.343213e-11,-1.261028e-10,-2.790083e-10,-5.831402e-10,-1.158786e-09,-2.201449e-09,-4.017518e-09,-7.072185e-09,-7.806861e-08,-5.231175e-07,-2.525592e-06,-9.554038e-06,-2.964731e-05,-7.784832e-05,-1.773265e-04,-3.580846e-04,-6.535138e-04,-1.096133e-03,-1.713886e-03,-2.527740e-03,-3.550682e-03,-4.787835e-03,-6.231741e-03,-7.888936e-03
GW200432_ECON_90,3.989030e+05,6.434728e+06,-8.022069e-45,1.264783e-43,2.357559e-42,-9.328431e-42,-3.715266e-36,-1.693487e-32,-7.818973e-30,-7.817010e-28,-1.289242e-26,2.996735e-20,1.018321e-17,1.009399e-15,2.498261e-14,2.771766e-13,1.844967e-12,8.658333e-12,-7.256377e-11,-3.768237e-10,-1.509783e-09,-4.994263e-09,-1.453092e-08,-3.724379e-08,-8.596562e-08,-1.820790e-07,-3.598940e-07,-6.708069e-07,-1.189528e-06,-1.199485e-05,-6.522677e-05,-2.372191e-04,-6.463264e-04,-1.422862e-03,-2.672250e-03,-4.453155e-03,-6.774857e-03,-9.606685e-03,-1.289141e-02,-1.655770e-02,-2.052969e-02,-2.473343e-02,-2.910073e-02,-3.357175e-02,-3.813476e-02
GW200450_ECON_88,4.018360e+05,6.456917e+06,-8.895454e-49,5.214226e-50,2.648980e-47,-1.871990e-46,-8.787285e-45,-8.308019e-42,-5.968152e-38,-5.103355e-35,-1.048012e-32,-6.274838e-22,7.349943e-22,3.510766e-21,9.112954e-21,2.213312e-20,8.070807e-20,3.578866e-19,1.398349e-18,4.392967e-18,1.041984e-17,1.454940e-17,-1.840066e-17,-2.309603e-16,-1.082111e-15,-3.829833e-15,-1.107954e-14,-2.357384e-14,-1.460569e-14,-1.490796e-06,-3.388539e-05,-2.421316e-04,-9.286898e-04,-2.442216e-03,-5.009593e-03,-8.665642e-03,-1.329096e-02,-1.868440e-02,-2.462266e-02,-3.089599e-02,-3.732501e-02,-4.376560e-02,-5.010747e-02,-5.627164e-02,-6.219966e-02
GW200451_ECON_89,4.005400e+05,6.459345e+06,-1.164121e-71,-3.436294e-71,-1.061506e-70,-3.056018e-70,-8.608288e-70,-2.369568e-69,-6.348706e-69,-1.653383e-68,-4.193076e-68,1.692205e-26,1.492007e-26,1.467492e-26,-3.898783e-27,-3.285614e-26,-5.157260e-26,-1.816344e-26,1.394149e-25,2.665430e-25,5.054800e-25,1.782493e-24,7.855075e-24,3.366894e-23,1.238645e-22,3.796875e-22,9.281304e-22,1.521090e-21,-3.433440e-22,-1.141316e-13,-6.577287e-11,-4.047056e-09,-7.272790e-08,-6.147341e-07,-3.166980e-06,-1.156484e-05,-3.289069e-05,-7.755979e-05,-1.584128e-04,-2.891978e-04,-4.829782e-04,-7.508568e-04,-1.101182e-03,-1.539258e-03,-2.067309e-03
GW200808_ECON_15,4.033800e+05,6.413170e+06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.457843e-21,-9.905015e-08
GW200910_ECON_192,4.027230e+05,6.418028e+06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.485806e-39,1.897457e-39,3.134353e-39,3.941240e-39,4.757344e-39,5.859144e-39,7.145216e-39,-5.601347e-18,-1.203412e-17,-1.776029e-17,-4.689448e-17,-4.008297e-16,-2.701697e-15,-1.387346e-14,-5.869033e-14,-2.146031e-13,-6.973210e-13,-2.050541e-12,-1.485605e-10,-3.188588e-09,-3.299556e-08,-2.104509e-07,-9.482207e-07,-3.285781e-06,-9.283825e-06,-2.232072e-05,-4.715656e-05,-8.972846e-05,-1.567382e-04,-2.551410e-04,-3.916422e-04,-5.722743e-04,-8.020921e-04,-1.083929e-03
GW201187_ECON_107,4.045190e+05,6.450722e+06,-1.436209e-25,7.150278e-22,3.186898e-17,8.439333e-15,2.869201e-13,3.444375e-12,2.244815e-11,9.798551e-11,3.201895e-10,-2.740394e-10,-2.149980e-09,-9.367835e-09,-2.921337e-08,-7.632472e-08,-1.763603e-07,-3.718861e-07,-7.311182e-07,-1.374698e-06,-2.395072e-01,-3.755807e-01,-1.094731e+00,-1.951692e+00,-2.187617e+00,-2.254033e+00,-2.553969e+00,-2.696289e+00,-2.836543e+00,-3.203232e+00,-2.266845e+00,-1.886604e+00,-1.658506e+00,-1.489441e+00,-1.361531e+00,-1.258435e+00,-1.173458e+00,-1.101869e+00,-1.040808e+00,-9.877173e-01,-9.413477e-01,-9.006736e-01,-8.643349e-01,-8.315714e-01,-8.022454e-01
GW201188_ECON_105,4.045250e+05,6.450723e+06,-1.550426e-25,8.007585e-22,3.432421e-17,8.927726e-15,3.004545e-13,3.584811e-12,2.328395e-11,1.015281e-10,3.322492e-10,-2.316657e-10,-2.036145e-09,-9.092788e-09,-2.861083e-08,-7.509635e-08,-1.739901e-07,-3.674851e-07,-7.231299e-07,-1.361209e-06,-2.346910e-01,-3.702897e-01,-1.077305e+00,-1.924971e+00,-2.167993e+00,-2.241037e+00,-2.539691e+00,-2.684544e+00,-2.826070e+00,-3.199527e+00,-2.270170e+00,-1.888379e+00,-1.659431e+00,-1.489932e+00,-1.361795e+00,-1.258569e+00,-1.173520e+00,-1.101889e+00,-1.040806e+00,-9.877048e-01,-9.413306e-01,-9.006561e-01,-8.643207e-01,-8.315711e-01,-8.022460e-01
GW201193_ECON_103,4.036790e+05,6.452595e+06,1.195276e-28,1.357808e-24,2.740125e-19,1.613799e-16,8.916466e-15,1.495072e-13,1.257375e-12,6.811781e-12,2.727834e-11,3.864943e-11,3.323438e-11,-1.809365e-10,-1.108523e-09,-3.969055e-09,-1.122504e-08,-2.737187e-08,-6.004936e-08,-1.267530e-07,-1.228395e-01,-2.332684e-01,-6.432332e-01,-1.224831e+00,-1.557284e+00,-1.733770e+00,-1.977570e+00,-2.159199e+00,-2.321791e+00,-2.893531e+00,-2.337907e+00,-2.040296e+00,-1.824692e+00,-1.646942e+00,-1.502630e+00,-1.382213e+00,-1.281169e+00,-1.195420e+00,-1.122086e+00,-1.058584e+00,-1.003356e+00,-9.550585e-01,-9.122276e-01,-8.739647e-01,-8.401070e-01
GW201339_ECON_98,4.006290e+05,6.455556e+06,-7.793550e-41,-3.962490e-40,8.913638e-40,4.052079e-38,3.179975e-35,3.636972e-31,3.200797e-28,5.609172e-26,3.351259e-24,8.119138e-21,-2.275302e-20,-8.010470e-20,-8.483807e-20,4.936617e-19,3.448229e-18,1.331147e-17,3.795198e-17,7.890756e-17,8.121568e-17,-2.525973e-16,-4.301385e-15,-1.361013e-12,-7.000079e-11,-1.071335e-09,-8.258254e-09,-4.199766e-08,-1.625246e-07,-1.776415e-05,-2.175690e-04,-1.047980e-03,-3.068679e-03,-6.624847e-03,-1.171567e-02,-1.809549e-02,-2.541934e-02,-3.334029e-02,-4.155696e-02,-4.982878e-02,-5.797535e-02,-6.586858e-02,-7.342289e-02,-8.058658e-02,-8.732996e-02
GW201340_ECON_94,4.016470e+05,6.458973e+06,-9.103776e-50,-1.747103e-49,1.804966e-48,-8.389391e-49,-5.196869e-46,-1.433954e-43,-1.437730e-39,-1.634526e-36,-4.195446e-34,-1.705294e-25,-5.225466e-25,-1.015983e-24,-1.294094e-24,-5.236814e-25,2.451537e-24,8.315749e-24,1.589407e-23,1.984800e-23,5.270814e-23,2.758826e-22,1.230644e-21,4.319652e-21,2.443027e-20,1.441323e-18,4.523755e-17,6.588767e-16,5.723850e-15,-1.944863e-11,-4.715882e-09,-1.505292e-07,-1.658030e-06,-9.641522e-06,-3.695755e-05,-1.060671e-04,-2.468455e-04,-4.913872e-04,-8.684710e-04,-1.399660e-03,-2.097590e-03,-2.966057e-03,-4.001225e-03,-5.193407e-03,-6.528573e-03
GW201341_ECON_106,3.979950e+05,6.440418e+06,-1.052364e-35,-2.574641e-33,-4.198004e-32,1.856232e-26,5.591968e-23,1.318702e-20,7.239287e-19,1.596047e-17,1.912111e-16,-1.543105e-12,-8.661276e-12,-3.859160e-11,-1.421913e-10,-4.532580e-10,-1.280905e-09,-3.270012e-09,-7.658455e-09,-1.666076e-08,-3.400447e-08,-6.564166e-08,-1.206421e-07,-2.122737e-07,-3.592530e-07,-5.871498e-07,-9.299094e-07,-1.431459e-06,-2.147351e-06,-1.208743e-05,-4.797045e-05,-1.491507e-04,-3.791085e-04,-8.138197e-04,-1.523776e-03,-2.560904e-03,-3.953053e-03,-5.704184e-03,-7.797976e-03,-1.020306e-02,-1.287848e-02,-1.577847e-02,-1.885631e-02,-2.210654e-02,-2.542674e-02
GW201342_ECON_93,3.999180e+05,6.439245e+06,2.738637e-27,6.045181e-24,8.184574e-20,-1.050178e-15,-1.521528e-13,-4.465161e-12,-5.461409e-11,-3.876560e-10,-1.909102e-09,-7.224388e-09,-2.265679e-08,-6.104901e-08,-1.456735e-07,-3.150728e-07,-6.284933e-07,-1.171431e-06,-2.060831e-06,-3.449619e-06,-5.530297e-06,-8.537145e-06,-1.274701e-05,-1.847872e-05,-2.609491e-05,-3.601685e-05,-4.875817e-05,-6.496865e-05,-8.547236e-05,-2.942122e-04,-8.158081e-04,-1.808106e-03,-3.307616e-03,-5.255545e-03,-7.576716e-03,-1.021209e-02,-1.311824e-02,-1.625865e-02,-1.959740e-02,-2.309693e-02,-2.671838e-02,-3.042330e-02,-3.417528e-02,-3.795720e-02,-4.168831e-02
GW201343_ECON_104,3.992540e+05,6.436341e+06,7.364315e-40,6.044039e-39,6.220196e-38,4.079427e-33,8.140945e-29,6.672751e-26,8.935500e-24,3.881241e-22,7.979059e-21,-1.297986e-17,-1.184948e-16,-1.760869e-15,-1.248612e-14,-6.387891e-14,-2.660680e-13,-9.521317e-13,-3.012018e-12,-8.591696e-12,-2.241701e-11,-5.414369e-11,-1.223123e-10,-2.607886e-10,-5.289723e-10,-1.027623e-09,-1.922723e-09,-3.480447e-09,-6.117044e-09,-7.178201e-08,-5.340029e-07,-2.822620e-06,-1.127603e-05,-3.557136e-05,-9.227115e-05,-2.042325e-04,-3.980640e-04,-7.008033e-04,-1.136942e-03,-1.726378e-03,-2.483391e-03,-3.416451e-03,-4.528596e-03,-5.817589e-03,-7.279399e-03
GW201344_ECON_99,4.012730e+05,6.433479e+06,3.007409e-42,3.517528e-41,-8.450258e-40,-3.863717e-35,-5.289328e-31,-3.578751e-28,-4.289142e-26,-1.730176e-24,-3.357069e-23,-1.031697e-19,8.047462e-17,8.426601e-15,2.101341e-13,2.295833e-12,1.486942e-11,6.747417e-11,-1.374639e-08,-4.773348e-08,-1.423856e-07,-3.584850e-07,-8.299241e-07,-1.731101e-06,-3.345898e-06,-6.077869e-06,-1.052793e-05,-1.738521e-05,-2.761768e-05,-1.819433e-04,-7.235014e-04,-2.036575e-03,-4.476640e-03,-8.232081e-03,-1.329413e-02,-1.950779e-02,-2.664118e-02,-3.444177e-02,-4.267062e-02,-5.111984e-02,-5.961811e-02,-6.803026e-02,-7.625348e-02,-8.421396e-02,-9.182671e-02
GW201345_ECON_97,4.019410e+05,6.441047e+06,-7.333900e-09,-3.185063e-06,-3.620266e-05,-1.546550e-04,-4.343672e-04,-9.602560e-04,-1.808893e-03,-3.039861e-03,-4.695293e-03,-6.804739e-03,-9.385712e-03,-1.243819e-02,-1.592781e-02,-1.980370e-02,-2.401088e-02,-2.849322e-02,-3.318911e-02,-3.803177e-02,-4.899382e-02,-6.519895e-02,-8.358973e-02,-1.026939e-01,-1.209048e-01,-1.372414e-01,-1.521288e-01,-1.668870e-01,-1.799579e-01,-2.258904e-01,-2.319716e-01,-2.398757e-01,-2.495625e-01,-2.596057e-01,-2.691087e-01,-2.776663e-01,-2.851226e-01,-2.914570e-01,-2.967189e-01,-3.009931e-01,-3.043797e-01,-3.069825e-01,-3.089014e-01,-3.104008e-01,-3.111033e-01
GW201346_ECON_95,4.005320e+05,6.437558e+06,-3.725338e-32,-2.446364e-30,3.425844e-25,2.884169e-21,7.909654e-19,3.870866e-17,7.028732e-16,6.831889e-15,4.356898e-14,-1.278676e-11,-5.865426e-11,-2.256901e-10,-7.264682e-10,-2.045520e-09,-5.154536e-09,-1.183416e-08,-2.511932e-08,-4.986596e-08,-9.342479e-08,-1.664297e-07,-2.836248e-07,-4.647463e-07,-7.353793e-07,-1.127777e-06,-1.681562e-06,-2.444285e-06,-3.471811e-06,-1.580297e-05,-5.482191e-05,-1.539411e-04,-3.547556e-04,-6.898376e-04,-1.174400e-03,-1.810057e-03,-2.591894e-03,-3.513479e-03,-4.569157e-03,-5.754520e-03,-7.066017e-03,-8.500320e-03,-1.005375e-02,-1.173918e-02,-1.351159e-02
GW201413_ECON_188,4.004270e+05,6.444366e+06,-8.086328e-10,-1.736107e-06,-3.171016e-05,-1.678246e-04,-5.331199e-04,-1.283796e-03,-2.581052e-03,-4.566695e-03,-7.352805e-03,-1.098534e-02,-1.562800e-02,-2.124222e-02,-2.785287e-02,-3.571644e-02,-4.569058e-02,-5.852397e-02,-7.432561e-02,-9.323647e-02,-1.156877e-01,-1.419019e-01,-1.719996e-01,-2.049861e-01,-2.398396e-01,-2.759772e-01,-3.128623e-01,-3.500676e-01,-3.875905e-01,-5.647296e-01,-6.687919e-01,-7.113706e-01,-7.241158e-01,-7.218480e-01,-7.120298e-01,-6.983882e-01,-6.828880e-01,-6.666597e-01,-6.503653e-01,-6.343935e-01,-6.189656e-01,-6.042004e-01,-5.901690e-01,-5.775443e-01,-5.646967e-01
