# Easting,Northing,t=1,t=2,t=3,t=4,t=5,t=6,t=7,t=8,t=9,t=10,t=11,t=12,t=13,t=14,t=15,t=16,t=17,t=18,t=19,t=20,t=21,t=22,t=23,t=24,t=25,t=26,t=27,t=32,t=37,t=42,t=47,t=52,t=57,t=62,t=67,t=72,t=77,t=82,t=87,t=92,t=97,t=102,t=107
 402558.75,6434222.70,-6.90099e-45,-4.64764e-44,5.11379e-43,-2.58763e-41,-6.00081e-36,-2.49284e-32,-1.07855e-29,-1.13011e-27,-4.58978e-26,-1.71019e-19,-5.71930e-19,-1.16997e-18,-2.30901e-18,-4.95783e-18,7.06207e-17,1.29926e-15,-1.41898e-12,-1.23490e-11,-5.86325e-11,-2.22269e-10,-7.31675e-10,-2.15501e-09,-5.73054e-09,-1.38735e-08,-3.08900e-08,-6.39874e-08,-1.24675e-07,-1.81556e-06,-1.28053e-05,-5.71554e-05,-1.84603e-04,-4.69309e-04,-9.96118e-04,-1.84257e-03,-3.06536e-03,-4.69449e-03,-6.73407e-03,-9.16682e-03,-1.19600e-02,-1.50710e-02,-1.84524e-02,-2.20559e-02,-2.58462e-02
 401477.46,6433908.78,1.11712e-41,-3.79655e-41,-6.08004e-39,-5.41729e-34,-5.08280e-30,-2.66225e-27,-2.65156e-25,-9.30473e-24,-1.62206e-22,-4.35079e-19,1.83742e-18,3.33643e-16,1.22788e-14,1.78984e-13,1.44184e-12,7.76775e-12,-5.94500e-10,-2.47614e-09,-8.68354e-09,-2.58227e-08,-6.87893e-08,-1.63120e-07,-3.52329e-07,-7.05311e-07,-1.32850e-06,-2.37143e-06,-4.04385e-06,-3.50562e-05,-1.70829e-04,-5.67886e-04,-1.43439e-03,-2.96250e-03,-5.27251e-03,-8.39572e-03,-1.22876e-02,-1.68534e-02,-2.19724e-02,-2.75166e-02,-3.33635e-02,-3.94021e-02,-4.55365e-02,-5.16866e-02,-5.78642e-02
 401372.82,6432775.17,-2.05810e-44,9.39672e-44,1.92263e-42,-1.96960e-40,-2.33746e-35,-6.46884e-32,-2.11515e-29,-2.19471e-24,-5.77879e-22,-1.05477e-16,-1.37353e-13,-1.12344e-11,-2.31034e-10,-2.15793e-09,-1.22636e-08,-4.97583e-08,-4.69032e-07,-1.31592e-06,-3.20172e-06,-6.68961e-06,-1.33440e-05,-2.44437e-05,-4.21132e-05,-6.89127e-05,-1.09250e-04,-1.66002e-04,-2.44511e-04,-1.19417e-03,-3.75835e-03,-8.71931e-03,-1.63312e-02,-2.63140e-02,-3.80932e-02,-5.10267e-02,-6.45368e-02,-7.81585e-02,-9.15456e-02,-1.04455e-01,-1.16728e-01,-1.28269e-01,-1.39027e-01,-1.48990e-01,-1.58055e-01
 399960.17,6432164.76,-1.27876e-46,-1.08159e-45,4.69446e-45,6.89379e-44,-1.12415e-39,-1.30503e-35,-1.18528e-32,-3.30088e-17,6.81588e-13,-9.60601e-10,-5.27780e-08,-6.39187e-07,-3.70669e-06,-1.39899e-05,-3.99032e-05,-9.37760e-05,-1.92209e-04,-3.54837e-04,-6.07426e-04,-9.77034e-04,-1.49589e-03,-2.19988e-03,-3.13528e-03,-4.35026e-03,-5.89124e-03,-7.79516e-03,-1.01058e-02,-2.82826e-02,-5.64909e-02,-9.05496e-02,-1.26043e-01,-1.60062e-01,-1.91107e-01,-2.18614e-01,-2.42530e-01,-2.63061e-01,-2.80517e-01,-2.95246e-01,-3.07584e-01,-3.17842e-01,-3.26300e-01,-3.33204e-01,-3.38716e-01
 399611.36,6433228.61,4.04540e-43,1.65903e-42,-7.45284e-42,-1.59282e-39,-1.13268e-34,-2.54523e-31,-7.17180e-29,9.43999e-24,5.48152e-18,1.51821e-14,-7.20658e-13,-9.59865e-11,-1.72699e-09,-1.39597e-08,-7.01591e-08,-2.56839e-07,-1.13210e-06,-2.93596e-06,-6.65798e-06,-1.33104e-05,-2.52243e-05,-4.44233e-05,-7.39503e-05,-1.17413e-04,-1.80783e-04,-2.68146e-04,-3.86446e-04,-1.72684e-03,-5.07210e-03,-1.11204e-02,-1.98867e-02,-3.08565e-02,-4.33155e-02,-5.65763e-02,-7.00788e-02,-8.34082e-02,-9.62793e-02,-1.08509e-01,-1.19992e-01,-1.30677e-01,-1.40548e-01,-1.49619e-01,-1.57787e-01
 400692.65,6433437.89,8.50220e-41,9.57533e-40,4.34095e-39,-2.93683e-34,-2.73569e-30,-1.43361e-27,-1.43355e-25,-5.02262e-24,-5.49371e-23,3.86238e-18,2.17561e-15,1.15492e-13,1.89224e-12,1.55510e-11,8.19668e-11,3.17943e-10,-7.26939e-08,-2.28148e-07,-6.17290e-07,-1.40691e-06,-3.02686e-06,-5.91010e-06,-1.07796e-05,-1.85798e-05,-3.08071e-05,-4.87874e-05,-7.46170e-05,-4.24314e-04,-1.50781e-03,-3.86920e-03,-7.87573e-03,-1.35889e-02,-2.08153e-02,-2.92268e-02,-3.84608e-02,-4.81810e-02,-5.81037e-02,-6.80045e-02,-7.77144e-02,-8.71117e-02,-9.61130e-02,-1.04667e-01,-1.12740e-01
 400779.85,6434571.50,8.71652e-38,-1.49525e-36,-8.08898e-33,-5.51320e-28,-5.53283e-25,-6.52182e-23,-2.23853e-21,-3.53053e-20,-3.29883e-19,2.36329e-16,1.54986e-15,8.85563e-15,7.10391e-14,5.75072e-13,3.44098e-12,1.52668e-11,3.12284e-12,-9.13877e-11,-5.63929e-10,-2.26879e-09,-7.45047e-09,-2.07790e-08,-5.09801e-08,-1.12999e-07,-2.31342e-07,-4.43895e-07,-8.06908e-07,-8.87054e-06,-5.09313e-05,-1.92893e-04,-5.42934e-04,-1.22785e-03,-2.35870e-03,-4.00665e-03,-6.19615e-03,-8.91082e-03,-1.21049e-02,-1.57147e-02,-1.96687e-02,-2.38943e-02,-2.83225e-02,-3.28905e-02,-3.76008e-02
 401076.34,6436681.76,6.50067e-36,-5.55505e-35,2.57555e-31,5.13474e-26,9.11344e-23,1.53665e-20,6.71521e-19,1.25755e-17,1.33430e-16,-1.28027e-13,-8.69949e-13,-4.28240e-12,-1.70455e-11,-5.79133e-11,-1.72737e-10,-4.61487e-10,-1.12266e-09,-2.52109e-09,-5.28495e-09,-1.04365e-08,-1.95586e-08,-3.49984e-08,-6.01051e-08,-9.94985e-08,-1.59362e-07,-2.47750e-07,-3.74898e-07,-2.17184e-06,-8.86184e-06,-2.88092e-05,-7.71212e-05,-1.73646e-04,-3.38645e-04,-5.90078e-04,-9.43330e-04,-1.41187e-03,-2.00763e-03,-2.74093e-03,-3.62001e-03,-4.65061e-03,-5.83568e-03,-7.17745e-03,-8.66586e-03
 399907.85,6436821.28,1.63710e-34,7.35983e-34,-2.14972e-33,4.99457e-27,1.35117e-23,3.01367e-21,1.60789e-19,3.49777e-18,4.17118e-17,-7.45707e-15,-7.78899e-14,-4.62426e-13,-2.10077e-12,-7.95018e-12,-2.60724e-11,-7.58752e-11,-1.99436e-10,-4.80388e-10,-1.07331e-09,-2.24669e-09,-4.44231e-09,-8.35331e-09,-1.50224e-08,-2.59611e-08,-4.32891e-08,-6.98928e-08,-1.09600e-07,-7.34631e-07,-3.32157e-06,-1.17721e-05,-3.43561e-05,-8.43463e-05,-1.78634e-04,-3.35695e-04,-5.74149e-04,-9.11916e-04,-1.36554e-03,-1.94950e-03,-2.67559e-03,-3.55240e-03,-4.58512e-03,-5.77569e-03,-7.12411e-03
 397535.98,6438983.86,6.89489e-39,1.03215e-36,-2.60993e-37,1.06870e-30,1.46384e-26,9.41650e-24,1.05184e-21,3.93127e-20,7.07652e-19,-6.46021e-16,-1.00118e-14,-7.32387e-14,-3.80296e-13,-1.59301e-12,-5.69072e-12,-1.78752e-11,-5.03870e-11,-1.29461e-10,-3.07070e-10,-6.79521e-10,-1.41527e-09,-2.79452e-09,-5.26308e-09,-9.50288e-09,-1.65212e-08,-2.77597e-08,-4.52251e-08,-3.57811e-07,-1.82755e-06,-7.06523e-06,-2.20842e-05,-5.75026e-05,-1.28086e-04,-2.50938e-04,-4.43480e-04,-7.21880e-04,-1.09994e-03,-1.58842e-03,-2.19465e-03,-2.92251e-03,-3.77267e-03,-4.73834e-03,-5.82917e-03
 399593.92,6439123.38,4.76483e-28,4.87319e-26,1.29882e-21,-1.43555e-17,-4.45915e-15,-2.12054e-13,-3.64213e-12,-3.32846e-11,-1.99441e-10,-8.98125e-10,-3.20023e-09,-9.67187e-09,-2.55052e-08,-6.02118e-08,-1.29782e-07,-2.59274e-07,-4.85681e-07,-8.60872e-07,-1.45447e-06,-2.35652e-06,-3.67968e-06,-5.56090e-06,-8.16267e-06,-1.16754e-05,-1.63239e-05,-2.23795e-05,-3.01767e-05,-1.13508e-04,-3.42310e-04,-8.30965e-04,-1.65776e-03,-2.83754e-03,-4.34900e-03,-6.16260e-03,-8.25075e-03,-1.05875e-02,-1.31463e-02,-1.58979e-02,-1.88114e-02,-2.18543e-02,-2.49950e-02,-2.82172e-02,-3.14493e-02
 399925.29,6438425.78,2.52102e-29,1.88885e-27,4.51839e-22,1.60771e-19,-2.26727e-16,-1.86079e-14,-4.31266e-13,-4.83316e-12,-3.36865e-11,-1.81202e-10,-7.10772e-10,-2.34199e-09,-6.65731e-09,-1.67851e-08,-3.83373e-08,-8.06392e-08,-1.58215e-07,-2.92455e-07,-5.13374e-07,-8.61418e-07,-1.38914e-06,-2.16271e-06,-3.26319e-06,-4.78771e-06,-6.85143e-06,-9.59148e-06,-1.31728e-05,-5.28309e-05,-1.67776e-04,-4.30662e-04,-9.06763e-04,-1.62471e-03,-2.58116e-03,-3.75875e-03,-5.13797e-03,-6.70123e-03,-8.43288e-03,-1.03181e-02,-1.23422e-02,-1.44898e-02,-1.67455e-02,-1.91150e-02,-2.15310e-02
 400867.05,6438547.86,-4.01021e-26,8.72931e-23,2.02066e-18,-2.30688e-15,-3.20698e-13,-8.64310e-12,-9.85970e-11,-6.62248e-10,-3.11933e-09,-1.13722e-08,-3.45802e-08,-9.06296e-08,-2.11089e-07,-4.46916e-07,-8.74617e-07,-1.60217e-06,-2.77422e-06,-4.57629e-06,-7.23760e-06,-1.10320e-05,-1.62773e-05,-2.33330e-05,-3.26036e-05,-4.45618e-05,-5.97939e-05,-7.90529e-05,-1.03295e-04,-3.46135e-04,-9.33209e-04,-2.00628e-03,-3.56161e-03,-5.50305e-03,-7.73131e-03,-1.01743e-02,-1.27845e-02,-1.55293e-02,-1.83838e-02,-2.13261e-02,-2.43361e-02,-2.73945e-02,-3.04830e-02,-3.35800e-02,-3.66774e-02
 401773.94,6439384.98,5.48134e-21,-4.68035e-15,-1.31313e-11,-8.61402e-10,-1.24642e-08,-8.39929e-08,-3.62867e-07,-1.17635e-06,-3.11907e-06,-7.12962e-06,-1.45069e-05,-2.69815e-05,-4.66284e-05,-7.58551e-05,-1.17322e-04,-1.73851e-04,-2.48322e-04,-3.43558e-04,-4.62213e-04,-6.06741e-04,-7.80551e-04,-9.91615e-04,-1.25292e-03,-1.58020e-03,-1.98893e-03,-2.49175e-03,-3.09684e-03,-7.71439e-03,-1.44971e-02,-2.18690e-02,-2.89905e-02,-3.57449e-02,-4.21925e-02,-4.83955e-02,-5.43887e-02,-6.01838e-02,-6.57787e-02,-7.11650e-02,-7.63321e-02,-8.12709e-02,-8.59746e-02,-9.04772e-02,-9.46172e-02
 401756.50,6448959.63,3.35743e-20,-2.83182e-15,-2.05593e-11,-2.10503e-09,-3.86729e-08,-2.99473e-07,-1.41022e-06,-4.83760e-06,-1.33322e-05,-3.15978e-05,-6.55223e-05,-1.27741e-04,-2.39717e-04,-4.37456e-04,-7.71238e-04,-1.30177e-03,-2.09514e-03,-3.21803e-03,-4.72980e-03,-6.68111e-03,-9.11360e-03,-1.20604e-02,-1.55517e-02,-1.96173e-02,-2.42872e-02,-2.95933e-02,-3.55655e-02,-7.53750e-02,-1.27846e-01,-1.87128e-01,-2.47865e-01,-3.05503e-01,-3.57349e-01,-4.02408e-01,-4.40697e-01,-4.72710e-01,-4.99125e-01,-5.20657e-01,-5.37981e-01,-5.51711e-01,-5.62385e-01,-5.70143e-01,-5.76203e-01
 401041.46,6447878.34,-1.29323e-14,-4.13618e-09,-3.49007e-07,-3.97438e-06,-1.99618e-05,-6.59546e-05,-1.69056e-04,-3.64490e-04,-6.92838e-04,-1.19688e-03,-1.92943e-03,-2.96885e-03,-4.43309e-03,-6.46472e-03,-9.23606e-03,-1.29660e-02,-1.78871e-02,-2.41871e-02,-3.19943e-02,-4.14190e-02,-5.25828e-02,-6.56129e-02,-8.04710e-02,-9.70339e-02,-1.15249e-01,-1.35091e-01,-1.56295e-01,-2.73173e-01,-3.79916e-01,-4.55872e-01,-5.04889e-01,-5.35843e-01,-5.55228e-01,-5.67400e-01,-5.74907e-01,-5.79361e-01,-5.81693e-01,-5.82502e-01,-5.82172e-01,-5.80969e-01,-5.79081e-01,-5.76968e-01,-5.74028e-01
 399611.36,6445541.36,-3.68001e-14,-7.70235e-09,-5.66932e-07,-6.01667e-06,-2.89030e-05,-9.23630e-05,-2.30201e-04,-4.84067e-04,-8.99299e-04,-1.52226e-03,-2.39432e-03,-3.55479e-03,-5.04017e-03,-6.88339e-03,-9.15516e-03,-1.20092e-02,-1.56456e-02,-2.02461e-02,-2.59884e-02,-3.30659e-02,-4.16977e-02,-5.20682e-02,-6.41885e-02,-7.79660e-02,-9.32711e-02,-1.09930e-01,-1.27747e-01,-2.28852e-01,-3.26730e-01,-3.96890e-01,-4.41521e-01,-4.68534e-01,-4.84025e-01,-4.91991e-01,-4.94984e-01,-4.94649e-01,-4.92078e-01,-4.88021e-01,-4.82996e-01,-4.77370e-01,-4.71404e-01,-4.65655e-01,-4.59449e-01
 400291.53,6446779.61,-1.19878e-11,-1.65442e-07,-5.76386e-06,-4.17000e-05,-1.58106e-04,-4.28085e-04,-9.38683e-04,-1.77758e-03,-3.02360e-03,-4.72545e-03,-6.98105e-03,-9.80833e-03,-1.32504e-02,-1.73703e-02,-2.24785e-02,-2.90969e-02,-3.76320e-02,-4.83285e-02,-6.15171e-02,-7.74876e-02,-9.66249e-02,-1.18898e-01,-1.43832e-01,-1.70928e-01,-1.99752e-01,-2.29878e-01,-2.61077e-01,-4.22545e-01,-5.45888e-01,-6.12274e-01,-6.43347e-01,-6.54594e-01,-6.54847e-01,-6.48927e-01,-6.39636e-01,-6.28617e-01,-6.16873e-01,-6.04992e-01,-5.93323e-01,-5.82069e-01,-5.71334e-01,-5.61663e-01,-5.51836e-01
 404721.33,6445942.48,-8.03277e-05,-1.48629e-03,-5.55763e-03,-1.33701e-02,-2.56480e-02,-4.23688e-02,-6.32017e-02,-8.77455e-02,-1.15688e-01,-1.46794e-01,-1.80111e-01,-2.14284e-01,-2.48540e-01,-2.82666e-01,-3.16338e-01,-3.48933e-01,-3.79854e-01,-4.09054e-01,-4.38211e-01,-4.74351e-01,-5.15928e-01,-5.60161e-01,-6.06048e-01,-6.52773e-01,-7.02261e-01,-7.52350e-01,-8.01401e-01,-9.73062e-01,-9.92119e-01,-9.73295e-01,-9.44783e-01,-9.13205e-01,-8.81129e-01,-8.49900e-01,-8.20220e-01,-7.92420e-01,-7.66605e-01,-7.42749e-01,-7.20755e-01,-7.00510e-01,-6.81984e-01,-6.64581e-01,-6.48260e-01
 404058.60,6446552.89,-7.68955e-03,-2.92917e-02,-6.31620e-02,-1.10066e-01,-1.64848e-01,-2.24454e-01,-2.87617e-01,-3.53955e-01,-4.24360e-01,-4.94213e-01,-5.58686e-01,-6.20147e-01,-6.81589e-01,-7.42649e-01,-7.98999e-01,-8.49035e-01,-8.93836e-01,-9.36679e-01,-1.04541e+00,-1.15782e+00,-1.25777e+00,-1.35633e+00,-1.44717e+00,-1.56008e+00,-1.66054e+00,-1.74547e+00,-1.80569e+00,-1.75489e+00,-1.57484e+00,-1.44449e+00,-1.33856e+00,-1.24866e+00,-1.17134e+00,-1.10444e+00,-1.04630e+00,-9.95510e-01,-9.50863e-01,-9.11390e-01,-8.76272e-01,-8.44846e-01,-8.16640e-01,-7.90847e-01,-7.67333e-01
 403291.24,6447564.42,-1.90504e-08,-1.47816e-05,-1.86663e-04,-8.03087e-04,-2.22238e-03,-4.81758e-03,-8.88480e-03,-1.46150e-02,-2.59239e-02,-5.17036e-02,-9.37302e-02,-1.47841e-01,-2.10281e-01,-2.77995e-01,-3.50067e-01,-4.19409e-01,-4.84148e-01,-5.51124e-01,-6.16133e-01,-6.83909e-01,-7.59516e-01,-8.38588e-01,-9.20465e-01,-1.00382e+00,-1.07107e+00,-1.10377e+00,-1.12273e+00,-1.15762e+00,-1.15473e+00,-1.12711e+00,-1.09113e+00,-1.05486e+00,-1.02097e+00,-9.89839e-01,-9.61307e-01,-9.35065e-01,-9.10796e-01,-8.88132e-01,-8.66911e-01,-8.47012e-01,-8.28310e-01,-8.12366e-01,-7.96081e-01
 402157.63,6448157.38,2.16224e-15,-2.35039e-09,-3.28368e-07,-4.69329e-06,-2.65496e-05,-9.39014e-05,-2.51076e-04,-5.56291e-04,-1.07658e-03,-1.95206e-03,-3.61340e-03,-6.72793e-03,-1.18808e-02,-1.94524e-02,-2.95947e-02,-4.23523e-02,-5.75841e-02,-7.48978e-02,-9.41115e-02,-1.15091e-01,-1.37717e-01,-1.62150e-01,-1.88520e-01,-2.16885e-01,-2.47220e-01,-2.79029e-01,-3.10975e-01,-4.47348e-01,-5.42026e-01,-6.04878e-01,-6.45742e-01,-6.72905e-01,-6.91328e-01,-7.03798e-01,-7.11948e-01,-7.16786e-01,-7.19005e-01,-7.19124e-01,-7.17540e-01,-7.14575e-01,-7.10500e-01,-7.06025e-01,-7.00439e-01
 401896.02,6447355.13,-1.09181e-08,-8.55467e-06,-1.13380e-04,-5.13572e-04,-1.48208e-03,-3.32563e-03,-6.31695e-03,-1.06585e-02,-1.68147e-02,-2.76571e-02,-4.63381e-02,-7.35076e-02,-1.08469e-01,-1.50425e-01,-1.99809e-01,-2.55222e-01,-3.12886e-01,-3.74120e-01,-4.38840e-01,-5.07075e-01,-5.80844e-01,-6.58441e-01,-7.38442e-01,-8.20258e-01,-9.01335e-01,-9.70730e-01,-1.02755e+00,-1.19424e+00,-1.22175e+00,-1.18952e+00,-1.13996e+00,-1.08749e+00,-1.03799e+00,-9.93198e-01,-9.53353e-01,-9.18014e-01,-8.86612e-01,-8.58538e-01,-8.33276e-01,-8.10385e-01,-7.89501e-01,-7.71100e-01,-7.52987e-01
 402105.30,6446395.93,-9.82600e-04,-7.83443e-03,-2.12681e-02,-4.29344e-02,-7.20121e-02,-1.06820e-01,-1.46200e-01,-1.89311e-01,-2.51701e-01,-3.44795e-01,-4.54325e-01,-5.68505e-01,-7.63842e-01,-1.00463e+00,-1.20562e+00,-1.37002e+00,-1.62348e+00,-1.83021e+00,-2.05914e+00,-2.26147e+00,-2.38965e+00,-2.54476e+00,-2.69739e+00,-2.83277e+00,-2.90239e+00,-2.91152e+00,-2.91289e+00,-2.52860e+00,-2.12020e+00,-1.84907e+00,-1.64888e+00,-1.49390e+00,-1.36901e+00,-1.26639e+00,-1.18049e+00,-1.10774e+00,-1.04540e+00,-9.91493e-01,-9.44491e-01,-9.03206e-01,-8.66713e-01,-8.33562e-01,-8.04171e-01
 402087.86,6445366.96,-1.00230e-01,-2.36464e-01,-4.09361e-01,-5.88883e-01,-7.42479e-01,-8.79105e-01,-1.00588e+00,-1.13450e+00,-1.27440e+00,-1.34316e+00,-1.36657e+00,-1.38120e+00,-1.49574e+00,-1.64424e+00,-1.73963e+00,-1.80045e+00,-1.96954e+00,-2.12238e+00,-2.26593e+00,-2.37648e+00,-2.42347e+00,-2.49550e+00,-2.57482e+00,-2.64831e+00,-2.73097e+00,-2.79806e+00,-2.85237e+00,-2.60951e+00,-2.18728e+00,-1.90031e+00,-1.68782e+00,-1.52404e+00,-1.39194e+00,-1.28352e+00,-1.19272e+00,-1.11579e+00,-1.04984e+00,-9.92825e-01,-9.43227e-01,-8.99664e-01,-8.61141e-01,-8.26435e-01,-7.95821e-01
 401861.14,6444250.79,-5.67433e-04,-8.74337e-03,-2.78744e-02,-5.95217e-02,-1.02930e-01,-1.54524e-01,-2.11390e-01,-2.71698e-01,-3.34879e-01,-4.00744e-01,-4.64183e-01,-5.21126e-01,-5.73640e-01,-6.29799e-01,-6.89057e-01,-7.45370e-01,-7.99082e-01,-8.56245e-01,-9.15046e-01,-9.74443e-01,-1.02911e+00,-1.07678e+00,-1.12239e+00,-1.16690e+00,-1.21029e+00,-1.25294e+00,-1.29460e+00,-1.43525e+00,-1.40949e+00,-1.33657e+00,-1.25503e+00,-1.17583e+00,-1.10336e+00,-1.03845e+00,-9.80900e-01,-9.29980e-01,-8.84917e-01,-8.44912e-01,-8.09287e-01,-7.77448e-01,-7.48842e-01,-7.22800e-01,-6.99096e-01
 403221.47,6453790.55,7.75519e-33,-2.78040e-29,5.18722e-25,5.03161e-21,1.47323e-18,7.46042e-17,1.37940e-15,1.35180e-14,8.62855e-14,3.64957e-13,9.50303e-13,1.72220e-12,5.86505e-13,-1.12798e-11,-6.08579e-11,-2.15316e-10,-6.19534e-10,-1.57575e-09,-4.59902e-05,-1.23481e-03,-5.00667e-03,-1.44664e-02,-3.46027e-02,-6.62445e-02,-1.05833e-01,-1.50793e-01,-1.99782e-01,-4.66999e-01,-6.81959e-01,-7.78642e-01,-8.16620e-01,-8.25931e-01,-8.20100e-01,-8.05899e-01,-7.87336e-01,-7.66696e-01,-7.45358e-01,-7.24129e-01,-7.03478e-01,-6.83661e-01,-6.64816e-01,-6.46955e-01,-6.30136e-01
 402541.31,6453685.91,-4.77742e-34,-8.20376e-30,1.01895e-25,1.28649e-21,4.43952e-19,2.51850e-17,5.06149e-16,5.28792e-15,3.55122e-14,1.65769e-13,4.53339e-13,8.97515e-13,6.61135e-13,-4.11805e-12,-2.58779e-11,-9.67956e-11,-2.88380e-10,-7.51551e-10,-1.19815e-05,-4.77112e-04,-2.22031e-03,-6.69092e-03,-1.66382e-02,-3.33820e-02,-5.55780e-02,-8.16402e-02,-1.10702e-01,-2.78026e-01,-4.30847e-01,-5.18775e-01,-5.69131e-01,-5.97765e-01,-6.12599e-01,-6.18309e-01,-6.18035e-01,-6.13804e-01,-6.07003e-01,-5.98575e-01,-5.89168e-01,-5.79226e-01,-5.69064e-01,-5.58882e-01,-5.48825e-01
 404110.92,6450476.92,8.78084e-28,3.95774e-25,1.08455e-19,4.14437e-17,-1.11241e-14,-7.65487e-13,-1.46031e-11,-1.38487e-10,-8.37005e-10,-1.16915e-08,-3.93724e-08,-1.16056e-07,-2.92361e-07,-6.63793e-07,-1.39371e-06,-2.75448e-06,-5.18983e-06,-9.42863e-06,-1.99674e-02,-6.42763e-02,-1.66301e-01,-3.66793e-01,-5.96636e-01,-7.85479e-01,-9.53322e-01,-1.11335e+00,-1.25652e+00,-1.81334e+00,-1.72523e+00,-1.55720e+00,-1.42446e+00,-1.31811e+00,-1.23243e+00,-1.16063e+00,-1.09962e+00,-1.04690e+00,-1.00084e+00,-9.60039e-01,-9.23678e-01,-8.91084e-01,-8.61461e-01,-8.34339e-01,-8.09697e-01
 403064.51,6451157.09,2.92180e-28,2.61072e-26,5.76441e-21,7.34935e-18,6.19264e-16,1.33508e-14,1.32001e-13,8.03043e-13,3.54169e-12,-1.82202e-10,-7.89010e-10,-2.91931e-09,-9.04181e-09,-2.45091e-08,-5.94468e-08,-1.31427e-07,-2.68964e-07,-5.60384e-07,-2.00458e-02,-6.31037e-02,-1.62327e-01,-3.55186e-01,-5.69195e-01,-7.36245e-01,-8.80226e-01,-1.01567e+00,-1.13503e+00,-1.60526e+00,-1.51512e+00,-1.40782e+00,-1.32747e+00,-1.25495e+00,-1.18911e+00,-1.12829e+00,-1.07316e+00,-1.02342e+00,-9.78892e-01,-9.38877e-01,-9.02873e-01,-8.70553e-01,-8.41303e-01,-8.14625e-01,-7.90232e-01
 402663.39,6451994.21,2.87315e-28,4.88160e-26,9.41184e-21,1.14034e-17,9.62180e-16,2.12306e-14,2.16099e-13,1.34700e-12,6.01216e-12,1.37918e-11,2.81285e-11,2.86220e-11,-6.53770e-11,-4.94017e-10,-1.81626e-09,-5.16287e-09,-1.26267e-08,-2.88504e-08,-2.53440e-02,-7.36452e-02,-1.89822e-01,-4.07521e-01,-6.33073e-01,-8.00180e-01,-9.46520e-01,-1.08373e+00,-1.20447e+00,-1.67696e+00,-1.54952e+00,-1.41925e+00,-1.31941e+00,-1.23355e+00,-1.15945e+00,-1.09404e+00,-1.03643e+00,-9.85490e-01,-9.40376e-01,-9.00204e-01,-8.64333e-01,-8.32200e-01,-8.03200e-01,-7.76944e-01,-7.53086e-01
 402750.59,6452656.94,1.40757e-28,7.17810e-26,1.97388e-20,2.04030e-17,1.57058e-15,3.27085e-14,3.20225e-13,1.94112e-12,8.47935e-12,1.50420e-11,2.01483e-11,-3.35150e-11,-3.24448e-10,-1.32398e-09,-4.04846e-09,-1.04409e-08,-2.39289e-08,-5.18874e-08,-3.65050e-02,-9.45047e-02,-2.45206e-01,-5.10500e-01,-7.53282e-01,-9.14939e-01,-1.05998e+00,-1.19140e+00,-1.30471e+00,-1.73679e+00,-1.52778e+00,-1.38846e+00,-1.28871e+00,-1.20474e+00,-1.13200e+00,-1.06827e+00,-1.01216e+00,-9.62523e-01,-9.18423e-01,-8.79050e-01,-8.43745e-01,-8.11955e-01,-7.83200e-01,-7.57092e-01,-7.33278e-01
 402942.43,6452273.26,6.01650e-28,2.78962e-24,4.55348e-19,2.40008e-16,1.23912e-14,1.98199e-13,1.60821e-12,8.46345e-12,3.30699e-11,4.26625e-11,2.87065e-11,-2.40424e-10,-1.34946e-09,-4.68335e-09,-1.29801e-08,-3.11535e-08,-6.74517e-08,-1.41214e-07,-1.48601e-01,-2.60683e-01,-7.30724e-01,-1.35290e+00,-1.62567e+00,-1.73382e+00,-1.95221e+00,-2.09179e+00,-2.21975e+00,-2.64617e+00,-2.03423e+00,-1.78559e+00,-1.61234e+00,-1.47248e+00,-1.35687e+00,-1.25964e+00,-1.17695e+00,-1.10598e+00,-1.04452e+00,-9.90897e-01,-9.43820e-01,-9.02149e-01,-8.65045e-01,-8.31930e-01,-8.02120e-01
 404093.48,6456267.05,7.09491e-39,6.45902e-37,6.59346e-36,3.54201e-33,1.21982e-28,1.44410e-25,2.49195e-23,1.29290e-21,3.01198e-20,-3.43932e-18,-2.44416e-18,1.53428e-17,9.41710e-17,2.99789e-16,5.69618e-16,-7.44956e-17,-6.37205e-15,-3.51661e-14,-1.36520e-13,-1.29201e-12,-9.28751e-10,-3.59436e-08,-3.68267e-07,-1.98801e-06,-7.59196e-06,-2.31766e-05,-5.95365e-05,-1.24074e-03,-6.24944e-03,-1.70644e-02,-3.31490e-02,-5.23294e-02,-7.24839e-02,-9.21446e-02,-1.10480e-01,-1.27095e-01,-1.41870e-01,-1.54836e-01,-1.66110e-01,-1.75844e-01,-1.84200e-01,-1.91338e-01,-1.97410e-01
 399280.00,6455342.72,-3.34689e-63,-5.56461e-63,-1.25173e-62,-4.85017e-62,-1.91855e-61,4.32510e-61,9.11272e-60,-3.11747e-57,-1.47999e-53,5.26605e-21,1.44305e-20,2.94829e-20,4.31787e-20,4.08695e-20,1.30680e-20,2.98578e-20,4.94061e-19,2.80383e-18,1.06488e-17,3.19686e-17,7.93853e-17,1.60202e-16,2.29019e-16,3.45583e-17,-1.29387e-15,-6.23879e-15,-2.10799e-14,-2.25266e-07,-6.73901e-06,-5.79801e-05,-2.55151e-04,-7.49246e-04,-1.68632e-03,-3.15942e-03,-5.19519e-03,-7.76558e-03,-1.08073e-02,-1.42396e-02,-1.79769e-02,-2.19373e-02,-2.60466e-02,-3.02413e-02,-3.44670e-02
